,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.sIvKDF2pkNly,3.5397908581751496,0.6064694929329684,2.5337120660405246,3.081850361729162,3.49331616117017,3.945908858307829,4.828016774291045,0.04877385378898382
a_subj.sgw1PPX1s04D,3.6031553386852258,1.1031115905981497,2.0036133980084285,2.8079807459230635,3.3755703069019796,4.196880605758387,6.441765530593169,0.102753293629948
a_subj.tatdpUSNjhmJ,2.6710611550033474,0.9009804672102336,1.3848980989645954,1.8256354779851214,2.6521940445224805,3.32603067369407,4.529160020189491,0.08243490088575905
a_subj.uxHhEDdcx96G,1.1011849480649725,0.0873384088330873,0.9426282409421978,1.0401785242009005,1.095027386505932,1.1554824399571044,1.2891517074935943,0.0027043931093124396
a_subj.vaw4Oar5AzRL,2.3802119112763993,0.7088967394866761,1.4285744927741646,1.7997124788378518,2.2408503640132116,2.8362610762061697,4.103522374815246,0.06055935106031089
a_subj.ve2ZsUxKhbqf,2.0305296447992447,0.40361258484515256,1.4788425429663803,1.7427280231811135,1.9545653447065154,2.240667584707835,3.048510587925304,0.029864399853140433
a_subj.vjarSw5JzNXk,3.527768480615131,0.7997350098293827,2.176522030575558,2.9250750348554297,3.4394092599820407,4.076977443430919,5.247326010655023,0.07061655739740626
a_subj.wVICZPSLJ8KW,3.588460264428538,0.763120510059754,2.3677141397615418,3.0622696352475813,3.466415811732499,4.044972958978378,5.430742964750165,0.0637957551838729
a_subj.xV0pSB7wY6E2,1.8982491610831873,0.5155784722718442,1.4003465686822754,1.604130346493652,1.7360876317442653,1.958383640933715,3.5267950136959207,0.04365782821673355
t,0.2717426368338886,0.011793649293130447,0.24736811637965903,0.2640071446956114,0.27173332475866596,0.2797488964693629,0.2938887339053563,0.0005991275467748836
t_std,0.09194531953609276,0.009793180210337139,0.07526162328297982,0.08503310191827561,0.09114282490988787,0.09810000974860458,0.11368878959922157,0.00043755162112592673
t_subj.00wnwvwLHBIk,0.3860400162509751,0.03766296677611173,0.255946004405885,0.3820480075527819,0.38972903506089246,0.39839171479881835,0.4358116911458101,0.0033972992934723904
t_subj.0ALnIzl1ydE6,0.23867927354029742,0.034576494840667105,0.16802762479656344,0.21460149574785214,0.2399756964134939,0.2640872837839919,0.30088370727112795,0.0028632657072094484
t_subj.0GabPL5vHH8P,0.20865761830410126,0.03883095834318564,0.12706186987506796,0.18339811015826735,0.21060555300080974,0.23627004655609168,0.27660367669504593,0.0027142881970470454
t_subj.0VVhHyPBOh8x,0.21792360996329013,0.02788489154876543,0.15661349566624405,0.20012187100925105,0.22120412969765452,0.2375117397372035,0.2655180957726789,0.0023668069120855173
t_subj.1YT4qLD19kvV,0.26998861915049854,0.028117561825247387,0.20938731201360053,0.2538924444391867,0.2716390799303749,0.29010401662940666,0.3166107826890508,0.0023046442293680096
t_subj.38HjYDEebF7Q,0.17033770491385394,0.02975119885820787,0.10716512680118906,0.15171699566167215,0.1706771746291083,0.19292694700247304,0.22431619394810717,0.002269023408577908
t_subj.3m9MitiUNkLe,0.2297666054529267,0.03675808798479003,0.15112274387847227,0.20589530584795712,0.23303886294260245,0.25651953959316404,0.2927897999665269,0.0029152665137123024
t_subj.568OcVLCD0h4,0.1762853555333633,0.037211110931166996,0.10705627284854066,0.14878843197303374,0.17608877878111664,0.2022613120641774,0.2505972789271896,0.0028738645657948895
t_subj.5E741EFf1D68,0.297585288129679,0.04517046018372412,0.19892374726744855,0.2691401012243576,0.3019775742081786,0.3309584567359364,0.37206933081291543,0.0028233116218792462
t_subj.6xP2E90cGY7d,0.1629141231496319,0.03218499009562617,0.0966121015495629,0.1420570707110261,0.16489484125175954,0.18554146605750188,0.22308500546246293,0.0022599246164359313
t_subj.8DgoXYZI05ZJ,0.3203363541203453,0.027653779120509685,0.23423520161361902,0.31717594653288583,0.3291115808172454,0.33620771463196425,0.3471093315889493,0.002484697490458556
t_subj.8LhlcQz7sD9E,0.30492182619194086,0.03510827994535808,0.22733880936058665,0.2835502477910602,0.3091709764458042,0.33220694569392334,0.3598597533779572,0.002775545129090564
t_subj.8Ym9I2KtvcUQ,0.2155590078861441,0.0345584886768979,0.1383115044783083,0.19518823070491745,0.21968427033681484,0.2408907497090979,0.2723977972000715,0.0019157435328828372
t_subj.8jdRn0wiVZIJ,0.26890881957846274,0.03652923763278877,0.19245562866159519,0.24451557466190438,0.27048810112372507,0.2950726035397552,0.3340408237904141,0.0030832262057713883
t_subj.8q2Uy2Q70plH,0.33608156869721717,0.03313482505631029,0.26394792426931546,0.3150652861202521,0.3396905946712767,0.36178796842672356,0.3874947261670559,0.002827745998383982
t_subj.ALbe7y6EHaM1,0.31534518143631723,0.02058777885737648,0.27706176187904363,0.29843432682915433,0.31793275078036776,0.33286550636738715,0.347556341589866,0.0008849495926739571
t_subj.Bu35lM8ZMH2V,0.2687521927380434,0.02391629593200229,0.21197165960643205,0.25693832297778696,0.2724655086412196,0.2844675437676835,0.3066921568592845,0.0014320282819223684
t_subj.Bz45IxAK5fjO,0.30443334597352767,0.0063854393495463915,0.2913057177170674,0.30095376562147136,0.3046981409482387,0.30782802030050416,0.3153193388393788,0.0001603386186165761
t_subj.CW4cYd1QYeU1,0.29140704949130997,0.0399353916618531,0.19642074725944586,0.26761347767332655,0.29829151842781754,0.32087643625205436,0.35162644339765997,0.003011330848700464
t_subj.Erj2vLkrFRFK,0.323532483121313,0.009967444937307252,0.3011217570320735,0.31757677019961494,0.3243875382576186,0.3306094870920212,0.34048309757110684,0.00028893030330499057
t_subj.FNFg4qd24uNy,0.43300237559158705,0.04903331549676104,0.30841730408999035,0.39927008604835185,0.4528922685072941,0.46844027823574425,0.48879947235333426,0.004583581623953396
