"subj_code","condition","block_number","case","mode","trial_index","stimulus","text_violation","purpose_violation","stim_type","yes_key","response","response_num","rt","correct_response","wrong_answer"
"ARCmYtb4fqJf","accuracy_speed",6,"lab","spd",243,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,"congruent","i","yes",1,2101,"",""
"ARCmYtb4fqJf","accuracy_speed",6,"lab","spd",246,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,"congruent","i","no",0,3739,"",""
"ARCmYtb4fqJf","accuracy_speed",6,"lab","spd",249,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A scientist working at the laboratory starts a new experiment.</b><br>",0,0,"congruent","i","no",0,2110,"",""
"ARCmYtb4fqJf","accuracy_speed",6,"lab","spd",252,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",1,1,"congruent","i","no",0,2166,"",""
"ARCmYtb4fqJf","accuracy_speed",6,"lab","spd",255,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab scientist performs a risky task while feeling dizzy and tired.</b><br>",0,1,"incongruent","i","no",0,2200,"",""
"ARCmYtb4fqJf","accuracy_speed",6,"lab","spd",258,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",0,0,"congruent","i","no",0,3183,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",263,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,"congruent","i","no",0,1975,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",266,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,"incongruent","i","no",0,1805,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",269,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,"congruent","i","no",0,1726,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",272,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,"congruent","i","no",0,1600,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",275,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,"congruent","i","no",0,1187,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",278,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,"congruent","i","yes",1,1296,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",281,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,"congruent","i","yes",1,1050,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",284,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,"incongruent","i","no",0,1546,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",287,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,"incongruent","i","no",0,2175,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",290,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,"incongruent","i","no",0,1060,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",293,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,"incongruent","i","no",0,1308,"",""
"ARCmYtb4fqJf","accuracy_speed",7,"restaurant","spd",296,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,"incongruent","i","no",0,2240,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",301,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,"incongruent","i","no",0,2221,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",304,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,"congruent","i","yes",1,2395,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",307,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,"congruent","i","yes",1,1303,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",310,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,"incongruent","i","no",0,1909,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",313,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,"congruent","i","no",0,2119,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",316,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,"incongruent","i","no",0,1732,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",319,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,"incongruent","i","no",0,3099,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",322,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,"congruent","i","no",0,1521,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",325,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,"incongruent","i","no",0,1969,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",328,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,"congruent","i","no",0,1388,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",331,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,"congruent","i","yes",1,1636,"",""
"ARCmYtb4fqJf","accuracy_speed",8,"deer","spd",334,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,"incongruent","i","no",0,2200,"",""
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",34,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,"incongruent","e","yes",1,4048,"","null"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",37,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,"congruent","e","yes",1,4115,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",40,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,"incongruent","e","no",0,4485,"","null"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",43,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,"incongruent","e","no",0,4079,"","null"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",46,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,"congruent","e","no",0,2194,"no","e"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",49,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,"congruent","e","no",0,4468,"no","e"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",52,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,"congruent","e","no",0,3949,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",55,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,"incongruent","e","no",0,2785,"","null"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",58,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,"incongruent","e","no",0,2958,"","null"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",61,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,"incongruent","e","no",0,4389,"","null"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",64,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,"congruent","e","no",0,2823,"no","e"
"5DBj0vvmBqzp","accuracy_speed",1,"cars","acc",67,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,"congruent","e","yes",1,3253,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",72,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,"congruent","e","yes",1,2821,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",75,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,"congruent","e","yes",1,3024,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",78,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,"incongruent","e","yes",1,3626,"","null"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",81,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,"congruent","e","no",0,3245,"no","e"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",84,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,"incongruent","e","yes",1,3398,"","null"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",87,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,"congruent","e","no",0,3109,"no","e"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",90,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,"incongruent","e","no",0,4457,"","null"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",93,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,"incongruent","e","yes",1,3145,"","null"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",96,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,"congruent","e","yes",1,3101,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",99,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,"congruent","e","no",0,2792,"no","e"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",102,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,"incongruent","e","no",0,2378,"","null"
"5DBj0vvmBqzp","accuracy_speed",2,"shoes","acc",105,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,"incongruent","e","no",0,3557,"","null"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",110,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,"congruent","e","yes",1,2630,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",113,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,"incongruent","e","yes",1,2918,"","null"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",116,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,"congruent","e","yes",1,2303,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",119,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,"congruent","e","yes",1,2557,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",122,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,"incongruent","e","yes",1,3872,"","null"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",125,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,"incongruent","e","no",0,3602,"","null"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",128,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,"congruent","e","no",0,2175,"no","e"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",131,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,"congruent","e","no",0,2013,"no","e"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",134,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,"incongruent","e","yes",1,1573,"","null"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",137,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,"incongruent","e","no",0,1729,"","null"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",140,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,"congruent","e","no",0,2128,"no","e"
"5DBj0vvmBqzp","accuracy_speed",3,"phones","acc",143,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,"incongruent","e","no",0,2323,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",148,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A scientist working at the laboratory starts a new experiment.</b><br>",0,0,"congruent","e","no",0,2856,"no","e"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",151,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab scientist performs a risky task while feeling dizzy and tired.</b><br>",0,1,"incongruent","e","no",0,2016,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",154,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member spends the night sleeping on fragile lab equipment.</b><br>",0,1,"incongruent","e","no",0,2393,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",157,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A retired scientist visits the lab to offer advice to new hirees.</b><br>",1,0,"incongruent","e","yes",1,2281,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",160,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,"congruent","e","yes",1,1306,"no","e"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",163,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A skilled technician enters the lab to discuss a job opening.</b><br>",1,0,"incongruent","e","no",0,2734,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",166,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>An amateur scientist enters the laboratory to take photographs.</b><br>",1,1,"congruent","e","yes",1,2776,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",169,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member stays after work and gets drunk in the laboratory.</b><br>",0,1,"incongruent","e","no",0,3570,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",172,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A recently retired scientist returns to collect his briefcase.</b><br>",1,0,"incongruent","e","yes",1,2020,"","null"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",175,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",0,0,"congruent","e","no",0,3119,"no","e"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",178,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",1,1,"congruent","e","yes",1,2807,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",4,"lab","acc",181,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,"congruent","e","yes",1,2757,"yes","i"
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",187,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,"congruent","e","no",0,3204,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",190,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,"incongruent","e","yes",1,2139,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",193,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,"congruent","e","yes",1,2109,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",196,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,"congruent","e","yes",1,2199,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",199,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,"incongruent","e","no",0,2978,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",202,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,"incongruent","e","yes",1,2566,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",205,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,"incongruent","e","yes",1,2021,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",208,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,"congruent","e","no",0,1578,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",211,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,"congruent","e","no",0,1781,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",214,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,"incongruent","e","no",0,3118,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",217,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,"incongruent","e","no",0,2157,"",""
"5DBj0vvmBqzp","accuracy_speed",5,"restaurant","spd",220,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,"congruent","e","yes",1,1936,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",225,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,"incongruent","e","no",0,4161,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",228,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,"incongruent","e","no",0,3097,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",231,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,"congruent","e","yes",1,2434,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",234,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,"congruent","e","yes",1,2716,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",237,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,"incongruent","e","yes",1,3513,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",240,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,"incongruent","e","no",0,2897,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",243,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,"congruent","e","no",0,2442,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",246,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,"congruent","e","no",0,3002,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",249,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,"congruent","e","no",0,1947,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",252,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,"incongruent","e","yes",1,2678,"",""
"5DBj0vvmBqzp","accuracy_speed",6,"deer","spd",255,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,"incongruent","e","yes",1,2560,"",""
