,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans
17,6.923229077140601,4.698810962895138,3.1052674381169427,3.1147958842633368,1.391618313447167,-1.243355213990013,-0.4242037173939295,0.190903688025008,0.2207416189583694,0.454447872991652,0.8523363534023576,0.9726395065554112,0.14791737079654363
18,6.936046221140088,4.6763080474900836,3.080002840204252,3.1303177255253347,1.4024015746641412,-1.2058196167320725,-0.4583328249399057,0.17710139506819356,0.24129573806888568,0.43685090727373843,0.8516555659863324,0.9891334874678112,0.16045963283577885
19,6.957808266414684,4.627838015483768,3.0535135704713916,3.1902604925062636,1.3743043070570788,-1.204972292751952,-0.4346426165245688,0.17841147713073896,0.16638492037995462,0.4577250653658508,0.8557777717077707,0.9301712475693354,0.14003229635233322
20,6.87627645325372,4.689774422137559,3.0380865832876434,3.151899120502003,1.3792466011557083,-1.2022991631666056,-0.4075565111834599,0.1693296012425439,0.215595957203477,0.4424689325830438,0.8558111942844113,0.9872946031326031,0.1466053133064889
21,6.907144603058584,4.631465331727826,3.0679702980229493,3.1496675520825987,1.363223971969864,-1.2125388309966962,-0.43864667270377433,0.2189261408358012,0.1808462108011884,0.46183425101798786,0.8038159188274879,0.966054497641513,0.14732484436097373
22,6.738504726243072,4.655943951523755,3.015200177894508,3.1955257522105596,1.335509948287778,-1.1892116092186666,-0.4362356171578642,0.19007680922317544,0.2157509234446609,0.45610339610505757,0.8452158358362364,0.924352645138789,0.14529396811638765
23,6.7134664770017,4.666113354167966,3.1367967048856547,3.1389842602044085,1.3546624251235022,-1.2207905336971219,-0.44057909842643855,0.18223513151444523,0.21762067287849865,0.456024900137726,0.8038901620055721,0.9515294691934891,0.13858317419387678
24,7.016679136774664,4.572051908257072,3.0377674711165685,3.1212521056242224,1.3802187514837405,-1.2079993082637077,-0.47502890844285206,0.1380527687735141,0.19182563126472327,0.46514467291171263,0.8566831585128487,0.9705180264467427,0.16261972128743302
25,6.780349078964102,4.718247092355693,3.1083698270916362,3.1357174435256394,1.3458183631670513,-1.2151375739171484,-0.46368694014815864,0.16082834670179716,0.21410965105562701,0.43018224784677317,0.8316724948276109,1.0006624717674624,0.17379986902351005
26,6.612922028192603,4.623184363617082,3.064685888545089,3.170146632841586,1.3383849623064517,-1.2432233283558578,-0.4541997990086737,0.1586666560226487,0.2433946944224559,0.4595633551619317,0.8000099888021888,0.9344548347131506,0.15823442968509166
27,6.585724582966277,4.738760444665828,3.1248364089803697,3.095315337029206,1.3612248913724283,-1.2305046969035736,-0.4362575670846752,0.17829977815266734,0.2567215969710354,0.41900027439877835,0.7764669223052545,0.9576972864772697,0.1633946218582788
28,6.509542622515962,4.513074599807353,3.0391841975871245,3.144835720127862,1.3136204984743118,-1.2164475040070208,-0.46053905648025106,0.1486944991499351,0.2774476531668438,0.4873987125926322,0.869750949939365,1.0031800120963026,0.17328699801323125
