,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(3).3m9MitiUNkLe,0.38673149874888657,0.0312825129078615,0.3199095061446445,0.3673302083044541,0.38984938488618476,0.4086355892313909,0.4399969030441964,0.0016285498317451384
t_subj(3).568OcVLCD0h4,0.3105339320124666,0.023315053256270216,0.2592488054836849,0.2958341908261121,0.3129057987525923,0.3272788953610617,0.34928637064116813,0.001184188368579523
t_subj(3).5E741EFf1D68,0.35212074570909246,0.03148414185669574,0.28391881491409315,0.3331343413630157,0.354756699185262,0.37441447388838245,0.40489617010727913,0.0013609344603184204
t_subj(3).6xP2E90cGY7d,0.2555293489041634,0.03050957953077191,0.20318786813872294,0.23215524309662872,0.2522326384258032,0.28018012053407587,0.3153482634352032,0.001233298511470702
t_subj(3).8DgoXYZI05ZJ,0.3116541478607022,0.02087344563466138,0.2630962479727143,0.29818717577496734,0.31478501077164855,0.3266980612732537,0.3436294938312133,0.0008884882290532846
t_subj(3).8LhlcQz7sD9E,0.34516143324976273,0.026871661636623596,0.2885340152682707,0.3291575505876795,0.34745640242189857,0.3636430072008269,0.38873191470128765,0.0012435314092725882
t_subj(3).8jdRn0wiVZIJ,0.3271976621064583,0.0223773687860801,0.2781183270849256,0.3132853127937624,0.32908755375637294,0.34321691783644004,0.3658839239495605,0.0012325727644184946
t_subj(3).8q2Uy2Q70plH,0.3678558820875801,0.023569015513534478,0.3171105139757868,0.3524394565398033,0.37023234103127334,0.3848649670818155,0.4073901712374439,0.0012290639238111746
t_subj(3).ALbe7y6EHaM1,0.3748465873974411,0.056623724892340535,0.28459143492909905,0.32464506054908976,0.3633212205816966,0.4290356353699258,0.46253820468399703,0.0045609392796004565
t_subj(3).Bu35lM8ZMH2V,0.28833798926576,0.029583229674549273,0.23876864859676797,0.2704447102200305,0.28402244572415375,0.29966681546932494,0.35874968612472724,0.0018397776857303246
t_subj(3).Bz45IxAK5fjO,0.30671330505245803,0.021138327311588306,0.257839689541114,0.29444461608351397,0.3090309950946533,0.32256804707181574,0.340326436333969,0.0008381196416571049
t_subj(3).CW4cYd1QYeU1,0.3323807382117955,0.032996230906755866,0.2613269947272255,0.3108973897460739,0.3339470919388269,0.35671462703682194,0.3890305099359969,0.001242912942638597
t_subj(3).Erj2vLkrFRFK,0.31458722051487775,0.02237882237611606,0.26429483608425747,0.3010815731802296,0.3166973977437957,0.3309929864997776,0.35261442126732095,0.001105339175993611
t_subj(3).FNFg4qd24uNy,0.46264692085396125,0.024691280487661272,0.404402634628425,0.4487931135040377,0.46672481343279054,0.4812122017731019,0.4989669892754683,0.0015410722187987327
t_subj(3).G6HbAL5CKckH,0.2968594088582546,0.018829473331466538,0.2565133931826392,0.28574337278308,0.2986484501895769,0.3098268693954642,0.3268371240872904,0.0006381208105066474
t_subj(3).HJgtd5UpWefA,0.24638245099306688,0.02064909326031958,0.20633528540279986,0.23477331262899237,0.24628691409093115,0.25705861271886943,0.3036799689366006,0.0011841706254754887
t_subj(3).JXwtQfYRmdlb,0.361877771123972,0.024890775393589824,0.3061030397752784,0.3460133059809368,0.3651678613971681,0.38034070381638263,0.40156891203151596,0.0015009824885008208
t_subj(3).Jm9VG9LqGvAY,0.4673236004215186,0.03250985432552158,0.39307974583596167,0.45010028642844646,0.4710219926589157,0.4907934248067444,0.517472587788891,0.001493571956506299
t_subj(3).KOP4RVWbQg5t,0.3142123233768304,0.020062887708311616,0.2668550731815159,0.3029099411868225,0.3166947635889723,0.32819911619095465,0.3466975344789354,0.000727210686015249
t_subj(3).KhkKnvIk9rxi,0.29897488407920775,0.020464134826011702,0.2583623578229461,0.28689267650248496,0.299632807105283,0.31132920408754106,0.3451126847229103,0.0008866802027058948
t_subj(3).Kr1fhFpwcKCC,0.35090548790192644,0.021370516514416505,0.30263722061759835,0.33705316378571465,0.35339658132311846,0.36634812559645485,0.3850244628983391,0.0014072647684051482
t_subj(3).LD4oLHRdPfA9,0.3942334817735234,0.024951769899379812,0.3331539217694383,0.38045547221832404,0.3975195704387648,0.4124494619152896,0.43394833988148973,0.001629869121132482
t_subj(3).Lh7MG1xY0pQl,0.35720900559144725,0.03014910624120519,0.29137592255306727,0.3388571941484768,0.360711073418485,0.377721285869383,0.4069144705782731,0.0013789708878566246
t_subj(3).M07bqEUmTTmk,0.33518822646562896,0.021019062892684418,0.2866254935148557,0.3232990443088374,0.33765671588745955,0.35033970921411794,0.3677509986614251,0.0008443806777989379
t_subj(3).NbvzyCXZZi1L,0.30080418312377205,0.020485282167679166,0.25840313712092,0.2901200271849176,0.30280353897280227,0.3140698879261561,0.3311318772344913,0.0008029055006446226
t_subj(3).Nni7lJOWzkSC,0.34933535688435363,0.027253576338821247,0.28995122470279533,0.3331601045927259,0.3512106583624732,0.3684378911617962,0.39654743422793043,0.001273435300558239
t_subj(3).Ny14T48vbIXV,0.39036037272482366,0.029480764974488215,0.32746217569724356,0.3732419943634183,0.3904256512172676,0.40699610463458846,0.4622264468026087,0.001785724628672078
t_subj(3).P35mVpqY5nDB,0.37473084913429905,0.02700329346964237,0.314557288694976,0.3597806999551344,0.37763354795434634,0.3935741778724732,0.4179034915638458,0.0013659035839395893
t_subj(3).Pvfc2tCVizbx,0.33428055564749803,0.027225334124758777,0.27337126013346325,0.3178806898948464,0.33671547910505906,0.3530808708033948,0.38123943785989556,0.001230760032434891
t_subj(3).Q2mEAvSQyEQM,0.3529313154338501,0.02815059106048345,0.2857273238439138,0.337522761907961,0.3568508333547398,0.3734958154240914,0.3947517232216722,0.0015775872380975262
t_subj(3).Qjf7kPixAN5S,0.29831804516839,0.020490606324315964,0.252193743921058,0.2864470598162154,0.30075818127308124,0.3133147968457132,0.33078192775458726,0.0010161413160074515
t_subj(3).SNL6pT4T0GG2,0.423097767599504,0.027681840532683785,0.36120641843430706,0.40641977443255684,0.4259116955102355,0.442120220797289,0.46849330143397216,0.0014834905815745455
