,a,v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
101,3.4587372523018307,1.0067682092207735,-1.0372222790093308,-0.5449007961977366,0.19984579509805622,0.6438607562393599,0.6436944676378975,0.6853574989545294,0.8252024798357459,-0.2880616017821793,0.3054481202979415,0.3331757307559103,0.07112944705695365
102,3.3881662044689604,1.020420963616996,-1.0609049656109997,-0.4866236877625083,0.19092023493614713,0.6561932411399739,0.6677509729001471,0.7132244683292168,0.8525441127797493,-0.27806315622871514,0.3649629780097765,0.22939904028923988,0.06305570233185795
103,3.3734420032874928,0.9717403442944332,-1.0523781349448995,-0.4977786208360315,0.19638515235674148,0.6288313923643422,0.6664911332654724,0.6865270912907824,0.8687601498470395,-0.3166804247030198,0.36739971778408387,0.2687307473797943,0.13306945757039104
104,3.390433372612423,0.9979301035636404,-1.0730233566226608,-0.5204252523595402,0.18187593566427573,0.6949192823490593,0.6709109951214519,0.6788518849418863,0.8542047120090783,-0.2657047565927858,0.3182291181171939,0.26815069830794047,0.08627379979078979
105,3.40085066775369,0.9846953858931111,-1.0313917335302285,-0.5258312350201273,0.20845796825501708,0.6851575324146557,0.6764036775013332,0.7029975834101909,0.8704415427319967,-0.2517699393902369,0.2756326952700327,0.2940581954659939,0.06600499286275806
106,3.4431301902723765,0.9802543896930528,-1.03495750894738,-0.5114221615198196,0.20335958143329494,0.6670796826880553,0.6395667216575226,0.6745046673195989,0.8136196899966909,-0.2279369220592205,0.3472175140413367,0.2579154952448627,0.05750934467249677
107,3.400105190598378,0.9775090462380587,-1.0835811342506698,-0.5150362325044531,0.2464361941957447,0.65342672162435,0.6748868102882911,0.6791162251907363,0.8363561232870486,-0.2734581388538978,0.3739864775596087,0.2776289197475902,0.0731230244714183
108,3.4254915825374614,0.9879259159784677,-1.053135570559199,-0.508881446711218,0.19766536985882702,0.6695268406228531,0.6503949357653277,0.6981247796700331,0.8189461424929209,-0.24422998032704663,0.3419895115602001,0.2942537879587597,0.08936722919030639
109,3.439422767672038,1.0090319859145422,-1.0253609121567393,-0.5296339484923094,0.19665478259501556,0.6426531743615874,0.6755080886051144,0.6721756008299791,0.8232569955490587,-0.2725738698563555,0.25451394474638106,0.2956762779812647,0.08308865991383188
110,3.4723805068831255,1.0093561750772324,-1.0519921701996795,-0.5409387117221865,0.22487732307487762,0.636928669089786,0.6348734307632787,0.6616246293989757,0.7985169208210333,-0.300070622189979,0.3448781856070562,0.3044265513951163,0.0008882429322981805
111,3.4899870351840088,1.0019585167244196,-1.0501802824125583,-0.5443005790936447,0.20981482074941826,0.6502931275627715,0.6630430078361493,0.6743526846049921,0.8421265386383798,-0.25722896419376595,0.3125465078507363,0.2926151329098148,0.07861001580265026
